farm_id,state,farm_size,contract_type,sale_type,chick_count,feed_consumed_kg,mortality_count,contract_duration,price_per_bird_inr,total_revenue,total_cost,estimated_profit,mortality_rate,feed_efficiency,revenue_per_bird,profit_per_bird,duration_efficiency,risk_label,farm_score,approval
F1638,Punjab,Small,Broiler,Wholesale,3600,15151.7,425,124,219.44,743253.62,592697.4,195532.18,0.1181,4.2088,206.46,54.31,1576.87,Low,43.0,Approve
F1639,Arunachal Pradesh,Large,Broiler,Wholesale,16956,71389.1,1819,178,235.52,3779252.37,2954923.4,993391.22,0.1073,4.2103,222.89,58.59,5580.85,Low,45.6,Approve
F1640,Punjab,Large,Broiler,Export,9978,39971.5,228,86,256.17,2526836.97,1530825.53,983072.14,0.0229,4.006,253.24,98.52,11431.07,Low,71.6,Approve
F1641,Tamil Nadu,Medium,Breeder,Wholesale,13648,40659.9,371,131,203.62,2741277.55,1894764.56,929976.65,0.0272,2.9792,200.86,68.14,7099.06,Low,84.5,Approve
F1642,Bihar,Large,Layer,Wholesale,20718,87555.3,1738,99,199.71,3964020.39,3326753.4,893726.09,0.0839,4.226,191.33,43.14,9027.54,Low,44.7,Approve
F1643,Gujarat,Medium,Layer,Retail,7958,31360.3,1197,111,228.14,1678979.39,1244864.47,341097.67,0.1504,3.9407,210.98,42.86,3072.95,Medium,41.2,Revise
F1644,Uttar Pradesh,Medium,Broiler,Retail,10902,43443.8,1014,78,190.46,1979862.04,1652038.0,275780.04,0.093,3.9849,181.61,25.3,3535.64,Low,43.9,Approve
F1645,Gujarat,Small,Broiler,Retail,3628,12397.1,237,120,226.6,795257.35,531533.53,284560.91,0.0653,3.4171,219.2,78.43,2371.34,Low,72.8,Approve
F1646,Tamil Nadu,Medium,Broiler,Export,9258,39761.0,1314,34,187.11,1609286.9,1393601.47,217314.69,0.1419,4.2948,173.83,23.47,6391.61,Medium,30.2,Revise
F1647,Sikkim,Small,Layer,Retail,6746,27207.5,1361,86,219.25,1329753.39,1039003.84,318095.19,0.2017,4.0331,197.12,47.15,3698.78,High,33.2,Reject
F1648,Himachal Pradesh,Large,Layer,Export,20046,59965.7,2490,121,229.63,4317267.13,2752757.13,1713057.42,0.1242,2.9914,215.37,85.46,14157.5,Medium,75.0,Revise
F1649,Tamil Nadu,Medium,Broiler,Retail,13392,46781.2,545,65,185.61,2435063.85,1853538.4,642234.31,0.0407,3.4932,181.83,47.96,9880.53,Low,67.0,Approve
F1650,Tamil Nadu,Medium,Broiler,Wholesale,12860,55386.0,2642,167,196.56,2267999.16,2243291.11,-3963.51,0.2054,4.3068,176.36,-0.31,-23.73,High,15.1,Reject
F1651,Uttarakhand,Small,Broiler,Export,6674,19222.7,228,141,206.83,1356795.27,923894.33,420421.59,0.0342,2.8802,203.3,62.99,2981.71,Low,84.3,Approve
F1652,Uttarakhand,Small,Broiler,Retail,6929,30726.0,87,177,209.49,1442385.92,1240454.53,314101.27,0.0126,4.4344,208.17,45.33,1774.58,Low,50.9,Approve
F1653,Sikkim,Small,Breeder,Wholesale,5765,22798.1,265,42,234.09,1318491.5,832853.53,491320.82,0.046,3.9546,228.71,85.22,11698.11,Low,66.1,Approve
F1654,Andhra Pradesh,Small,Broiler,Retail,6088,23580.9,727,151,222.32,1272661.33,986608.78,372295.58,0.1194,3.8733,209.04,61.15,2465.53,Low,51.5,Approve
F1655,Odisha,Small,Layer,Wholesale,3273,10669.8,499,138,210.57,636584.25,478683.2,203252.1,0.1525,3.2599,194.5,62.1,1472.84,Medium,59.7,Revise
F1656,Punjab,Large,Layer,Wholesale,11052,35620.0,983,176,216.05,2281573.1,1682044.8,510438.7,0.0889,3.2229,206.44,46.19,2900.22,Low,65.4,Approve
F1657,West Bengal,Medium,Layer,Retail,6230,27421.3,235,121,181.04,1106547.78,1048782.82,98458.81,0.0377,4.4015,177.62,15.8,813.71,Medium,40.7,Revise
F1658,Uttarakhand,Small,Breeder,Retail,3860,12765.3,437,131,241.64,879880.17,563731.71,268625.61,0.1132,3.3071,227.95,69.59,2050.58,Low,66.1,Approve
F1659,West Bengal,Small,Layer,Retail,5003,20604.2,283,85,183.28,890986.34,779043.29,183986.73,0.0566,4.1184,178.09,36.78,2164.55,Low,49.1,Approve
F1660,Gujarat,Medium,Layer,Wholesale,7384,25610.0,382,74,246.35,1771860.13,1029760.62,758804.5,0.0517,3.4683,239.96,102.76,10254.11,Low,79.0,Approve
F1661,Odisha,Medium,Broiler,Export,12324,37424.7,1725,89,223.28,2559009.82,1634536.47,942388.59,0.14,3.0367,207.64,76.47,10588.64,Medium,69.6,Revise
F1662,Andhra Pradesh,Medium,Layer,Wholesale,8210,23137.6,340,83,222.23,1786586.84,1040670.31,668635.53,0.0414,2.8182,217.61,81.44,8055.85,Low,89.2,Approve
F1663,Andhra Pradesh,Large,Layer,Wholesale,16113,60024.8,3070,66,236.37,3445676.31,2315254.8,1025881.27,0.1905,3.7252,213.84,63.67,15543.66,High,45.2,Reject
F1664,Odisha,Medium,Broiler,Wholesale,12016,53577.2,1272,66,248.76,2830928.26,1920486.13,942458.49,0.1059,4.4588,235.6,78.43,14279.67,Low,45.6,Approve
F1665,Punjab,Large,Layer,Wholesale,15483,53068.5,1998,43,255.41,3699270.84,2060015.93,1656085.13,0.129,3.4275,238.92,106.96,38513.61,Medium,69.0,Revise
F1666,Karnataka,Large,Layer,Wholesale,14376,48982.3,3697,124,223.47,2799477.54,2113321.53,632249.72,0.2572,3.4072,194.73,43.98,5098.79,High,38.5,Reject
F1667,Sikkim,Small,Layer,Retail,6129,20746.4,345,131,192.05,1143957.39,905608.4,288588.11,0.0563,3.385,186.65,47.09,2202.96,Low,66.8,Approve
F1668,Arunachal Pradesh,Large,Broiler,Export,9459,34855.7,1091,71,250.29,2230843.66,1359169.0,871400.13,0.1153,3.6849,235.84,92.12,12273.24,Low,63.7,Approve
F1669,Andhra Pradesh,Small,Layer,Export,4900,17390.7,485,30,183.25,853476.61,653728.73,156618.98,0.099,3.5491,174.18,31.96,5220.63,Low,53.7,Approve
F1670,Andhra Pradesh,Large,Broiler,Retail,13281,57053.2,2500,52,244.59,2942571.96,2041995.87,1006564.79,0.1882,4.2959,221.56,75.79,19357.02,High,36.8,Reject
F1671,Uttar Pradesh,Small,Layer,Wholesale,6699,24514.2,910,57,234.43,1463702.5,942145.6,436715.13,0.1358,3.6594,218.5,65.19,7661.67,Medium,54.6,Revise
F1672,Uttarakhand,Large,Broiler,Retail,20778,76113.7,2169,161,252.38,4970122.33,3308113.93,1184022.47,0.1044,3.6632,239.2,56.98,7354.18,Low,56.9,Approve
F1673,Telangana,Large,Broiler,Retail,12867,39054.3,677,47,251.8,3154548.87,1610055.53,1559659.91,0.0526,3.0352,245.17,121.21,33184.25,Low,87.8,Approve
F1674,West Bengal,Large,Broiler,Wholesale,9942,44447.3,1844,78,184.25,1661906.05,1612803.0,-36542.17,0.1855,4.4707,167.16,-3.68,-468.49,High,13.7,Reject
F1675,Tamil Nadu,Medium,Broiler,Retail,13572,43769.1,1740,76,228.76,2905542.91,1824893.0,1106525.52,0.1282,3.225,214.08,81.53,14559.55,Medium,68.7,Revise
F1676,Andhra Pradesh,Small,Broiler,Wholesale,4064,11886.1,580,144,189.97,716950.08,568732.6,177481.88,0.1427,2.9247,176.41,43.67,1232.51,Medium,63.4,Revise
F1677,Gujarat,Small,Broiler,Wholesale,3104,12190.5,102,68,186.28,568613.37,460914.91,135688.56,0.0329,3.9274,183.19,43.71,1995.42,Low,58.1,Approve
F1678,Bihar,Medium,Layer,Retail,9848,37541.8,1836,35,215.86,1927557.58,1379596.04,595923.82,0.1864,3.8121,195.73,60.51,17026.39,High,43.2,Reject
F1679,Uttar Pradesh,Small,Layer,Retail,4913,17223.7,528,82,187.81,873042.8,696192.02,118965.28,0.1075,3.5057,177.7,24.21,1450.8,Low,51.5,Approve
F1680,West Bengal,Medium,Broiler,Retail,8432,29661.5,140,54,238.23,1992093.74,1155100.2,765263.02,0.0166,3.5177,236.25,90.76,14171.54,Low,80.6,Approve
F1681,West Bengal,Small,Broiler,Wholesale,4424,18291.5,594,128,257.52,1062648.17,724283.58,338652.33,0.1343,4.1346,240.2,76.55,2645.72,Medium,47.9,Revise
F1682,Punjab,Large,Broiler,Retail,19047,59668.8,1404,94,225.57,4138015.99,2583360.13,1557775.86,0.0737,3.1327,217.25,81.79,16572.08,Low,78.3,Approve
F1683,Himachal Pradesh,Medium,Layer,Export,10802,45308.2,1063,162,198.81,2041876.75,1847978.0,97735.59,0.0984,4.1944,189.03,9.05,603.31,Medium,34.8,Revise
F1684,Uttarakhand,Large,Broiler,Export,18189,70989.3,775,37,247.46,4405007.76,2590857.8,1712298.96,0.0426,3.9029,242.18,94.14,46278.35,Low,69.9,Approve
F1685,Tamil Nadu,Small,Broiler,Wholesale,4772,16760.5,529,68,248.25,1118860.36,665019.18,499175.07,0.1109,3.5123,234.46,104.61,7340.81,Low,69.8,Approve
F1686,Odisha,Large,Broiler,Wholesale,14880,53250.3,190,140,238.62,3527938.01,2285853.27,1330943.58,0.0128,3.5786,237.09,89.45,9506.74,Low,79.5,Approve
F1687,Sikkim,Large,Broiler,Retail,17340,56117.4,523,72,229.21,3914504.56,2323534.8,1530597.61,0.0302,3.2363,225.75,88.27,21258.3,Low,83.9,Approve
F1688,Tamil Nadu,Medium,Broiler,Wholesale,9206,37547.5,1485,111,249.42,2110914.66,1468010.07,751580.01,0.1613,4.0786,229.3,81.64,6770.99,Medium,46.5,Revise
F1689,Karnataka,Medium,Broiler,Wholesale,7416,27230.7,780,152,193.06,1356369.86,1170272.2,96135.78,0.1052,3.6719,182.9,12.96,632.47,Medium,45.6,Revise
F1690,Uttarakhand,Medium,Layer,Wholesale,12654,42333.4,808,162,254.53,3117891.03,1928470.0,1317597.9,0.0639,3.3455,246.4,104.13,8133.32,Low,79.8,Approve
F1691,Telangana,Small,Layer,Retail,3650,13918.5,291,33,255.78,896341.49,510120.33,416902.64,0.0797,3.8133,245.57,114.22,12633.41,Low,68.0,Approve
F1692,Sikkim,Medium,Broiler,Retail,11742,52753.9,1684,137,249.76,2722270.24,2033668.73,790236.42,0.1434,4.4928,231.84,67.3,5768.15,Medium,36.9,Revise
F1693,Tamil Nadu,Small,Layer,Wholesale,3946,13968.6,260,122,200.05,763367.47,590193.56,184489.37,0.0659,3.5399,193.45,46.75,1512.21,Low,62.2,Approve
F1694,Tamil Nadu,Small,Broiler,Wholesale,3660,15976.5,1086,158,248.65,774936.63,637288.33,112336.99,0.2967,4.3652,211.73,30.69,710.99,High,15.4,Reject
F1695,Odisha,Small,Breeder,Retail,5146,17427.1,629,123,219.81,1061981.19,753222.07,340193.33,0.1222,3.3865,206.37,66.11,2765.8,Medium,62.3,Revise
F1696,Karnataka,Small,Broiler,Wholesale,5635,16302.3,585,85,227.59,1215910.87,725551.71,465091.24,0.1038,2.893,215.78,82.54,5471.66,Low,79.2,Approve
F1697,Arunachal Pradesh,Small,Layer,Retail,5329,16771.5,31,32,247.25,1313744.6,665739.09,661487.03,0.0058,3.1472,246.53,124.13,20671.47,Low,92.0,Approve
F1698,Odisha,Small,Layer,Wholesale,6954,24420.9,395,51,182.37,1232115.84,948009.4,239263.62,0.0568,3.5118,177.18,34.41,4691.44,Low,61.0,Approve
F1699,Arunachal Pradesh,Large,Broiler,Wholesale,16350,51884.8,1188,85,209.04,3293494.47,2206032.27,1030667.31,0.0727,3.1734,201.44,63.04,12125.5,Low,72.9,Approve
F1700,Arunachal Pradesh,Medium,Breeder,Wholesale,8264,23142.4,86,47,245.26,2016138.26,991383.11,1010314.66,0.0104,2.8004,243.97,122.25,21496.06,Low,98.5,Approve
F1701,Sikkim,Large,Broiler,Retail,11097,48333.0,1408,145,245.12,2547381.3,1904232.0,694061.76,0.1269,4.3555,229.56,62.54,4786.63,Medium,40.8,Revise
F1702,Karnataka,Medium,Layer,Retail,10492,44429.4,349,113,247.9,2557646.5,1712819.42,917361.16,0.0333,4.2346,243.77,87.43,8118.24,Low,62.7,Approve
F1703,Uttar Pradesh,Small,Broiler,Wholesale,6374,25890.5,434,59,193.54,1191600.63,955147.18,337483.27,0.0681,4.0619,186.95,52.95,5720.06,Low,52.7,Approve
F1704,Andhra Pradesh,Medium,Broiler,Wholesale,10076,31087.3,617,109,236.47,2309722.6,1382971.09,943858.06,0.0612,3.0853,229.23,93.67,8659.25,Low,84.0,Approve
F1705,Uttarakhand,Medium,Broiler,Wholesale,10748,32293.6,2035,95,191.72,1865450.26,1429380.98,347672.16,0.1893,3.0046,173.56,32.35,3659.71,High,52.4,Reject
F1706,Telangana,Small,Broiler,Retail,5201,15160.5,1126,39,242.81,1126081.45,629641.27,541481.51,0.2165,2.9149,216.51,104.11,13884.14,High,67.3,Reject
F1707,Punjab,Medium,Broiler,Wholesale,7102,28627.1,954,88,199.61,1322341.2,1096003.04,248661.54,0.1343,4.0309,186.19,35.01,2825.7,Medium,39.6,Revise
F1708,Karnataka,Small,Broiler,Wholesale,6716,29409.2,305,80,239.03,1568786.46,1078318.84,475535.01,0.0454,4.379,233.59,70.81,5944.19,Low,53.8,Approve
F1709,Odisha,Medium,Layer,Retail,6808,24045.2,324,152,216.4,1438137.6,1053361.69,355979.02,0.0476,3.5319,211.24,52.29,2341.97,Low,66.3,Approve
F1710,West Bengal,Medium,Broiler,Retail,6922,20783.6,445,166,258.9,1734432.05,1007615.11,673202.49,0.0643,3.0025,250.57,97.26,4055.44,Low,86.1,Approve
F1711,Uttarakhand,Small,Broiler,Wholesale,5179,19012.5,413,83,226.39,1125712.84,753644.02,335401.16,0.0797,3.6711,217.36,64.76,4040.98,Low,62.1,Approve
F1712,Andhra Pradesh,Small,Layer,Wholesale,5838,19808.4,371,110,230.61,1303496.93,841850.13,382103.12,0.0635,3.393,223.28,65.45,3473.66,Low,70.3,Approve
F1713,Arunachal Pradesh,Medium,Broiler,Export,7746,26624.6,325,166,209.45,1588349.21,1201634.27,463393.29,0.042,3.4372,205.05,59.82,2791.53,Low,71.0,Approve
F1714,Arunachal Pradesh,Medium,Broiler,Export,6166,23777.7,909,38,238.76,1363685.92,873064.16,520268.27,0.1474,3.8563,221.16,84.38,13691.27,Medium,53.7,Revise
F1715,Odisha,Small,Broiler,Wholesale,4422,17784.5,736,130,219.59,890190.97,714556.33,179776.58,0.1664,4.0218,201.31,40.66,1382.9,Medium,36.7,Revise
F1716,West Bengal,Large,Broiler,Retail,17403,52000.6,1014,68,181.45,3065662.25,2224546.13,745965.72,0.0583,2.988,176.16,42.86,10970.08,Low,73.7,Approve
F1717,Arunachal Pradesh,Small,Broiler,Retail,5675,16233.4,368,165,228.69,1255605.99,807351.47,516645.39,0.0648,2.8605,221.25,91.04,3131.18,Low,87.4,Approve
F1718,Himachal Pradesh,Medium,Breeder,Export,12360,55500.9,2135,139,246.44,2782848.43,2144449.13,440728.58,0.1727,4.4904,225.15,35.66,3170.71,Medium,24.9,Revise
F1719,Punjab,Large,Broiler,Wholesale,9660,30869.9,523,95,198.94,1869725.61,1325284.47,532195.1,0.0541,3.1956,193.55,55.09,5602.05,Low,73.1,Approve
F1720,Uttarakhand,Small,Broiler,Retail,6975,20168.3,1014,39,197.69,1278528.64,840812.6,500501.15,0.1454,2.8915,183.3,71.76,12833.36,Medium,70.7,Revise
F1721,Bihar,Small,Broiler,Retail,5600,17487.6,943,146,228.71,1172829.88,810078.31,245900.86,0.1684,3.1228,209.43,43.91,1684.25,Medium,55.8,Revise
F1722,Bihar,Small,Broiler,Wholesale,4391,12585.6,141,112,245.44,1060318.59,583862.89,485789.15,0.0321,2.8662,241.48,110.63,4337.4,Low,94.1,Approve
F1723,Sikkim,Small,Broiler,Retail,6218,21552.1,287,168,199.97,1214664.57,970757.13,203813.97,0.0462,3.4661,195.35,32.78,1213.18,Low,63.0,Approve
F1724,Odisha,Small,Broiler,Wholesale,3111,12954.5,184,163,254.58,768508.73,530698.87,242465.53,0.0591,4.1641,247.03,77.94,1487.52,Low,58.1,Approve
F1725,Tamil Nadu,Medium,Broiler,Wholesale,7228,24431.5,605,99,254.19,1760360.05,1026105.8,701295.85,0.0837,3.3801,243.55,97.02,7083.8,Low,75.6,Approve
F1726,Arunachal Pradesh,Small,Broiler,Wholesale,4581,16286.0,459,68,196.04,853018.2,642721.2,235618.48,0.1002,3.5551,186.21,51.43,3464.98,Low,58.3,Approve
F1727,Sikkim,Medium,Layer,Export,11942,47153.0,800,42,201.1,2321086.36,1723632.93,740495.45,0.067,3.9485,194.36,62.01,17630.84,Low,57.5,Approve
F1728,Gujarat,Large,Broiler,Retail,19695,72184.5,1991,88,236.05,4413862.14,2880926.33,2087609.62,0.1011,3.6651,224.11,106.0,23722.84,Low,68.0,Approve
F1729,Bihar,Large,Broiler,Retail,19728,84129.2,2667,96,256.14,4711516.26,3173933.6,1510868.4,0.1352,4.2645,238.82,76.58,15738.21,Medium,45.1,Revise
F1730,Uttar Pradesh,Medium,Layer,Retail,6948,29683.7,1867,70,236.79,1424162.3,1086905.4,389806.55,0.2687,4.2723,204.97,56.1,5568.66,High,23.7,Reject
F1731,Sikkim,Small,Broiler,Wholesale,5883,16571.5,1130,64,215.59,1146423.49,725658.47,440377.7,0.1921,2.8168,194.87,74.86,6880.9,High,66.5,Reject
F1732,Uttar Pradesh,Medium,Layer,Wholesale,9826,40509.4,1492,110,193.52,1757089.43,1574659.69,218984.36,0.1518,4.1227,178.82,22.29,1990.77,Medium,32.1,Revise
F1733,Arunachal Pradesh,Medium,Layer,Retail,6540,23434.4,450,63,216.88,1369519.97,915804.8,554772.05,0.0688,3.5832,209.41,84.83,8805.91,Low,70.5,Approve
F1734,Gujarat,Medium,Broiler,Export,10936,49004.5,585,105,228.54,2432473.64,1829037.67,520221.86,0.0535,4.481,222.43,47.57,4954.49,Low,44.8,Approve
F1735,Arunachal Pradesh,Small,Broiler,Wholesale,4920,17817.8,875,99,206.48,925430.62,724583.6,184268.63,0.1778,3.6215,188.1,37.45,1861.3,Medium,42.6,Revise
F1736,Karnataka,Large,Breeder,Wholesale,17262,77294.5,996,40,220.82,3701770.01,2686331.0,982960.86,0.0577,4.4777,214.45,56.94,24574.02,Low,46.6,Approve
F1737,Gujarat,Medium,Layer,Wholesale,8780,35846.7,765,141,190.42,1599005.84,1447712.73,72554.17,0.0871,4.0828,182.12,8.26,514.57,Medium,38.5,Revise
F1738,Gujarat,Small,Breeder,Wholesale,6351,20466.9,307,56,216.18,1339668.54,831049.53,508520.21,0.0483,3.2226,210.94,80.07,9080.72,Low,79.6,Approve
F1739,Gujarat,Small,Broiler,Wholesale,6354,23606.8,491,77,187.26,1143856.57,924028.8,257458.93,0.0773,3.7153,180.02,40.52,3343.62,Low,55.5,Approve
F1740,Himachal Pradesh,Medium,Broiler,Retail,6078,27269.7,241,53,183.93,1095661.48,961101.67,179940.02,0.0397,4.4866,180.27,29.61,3395.09,Low,42.1,Approve
F1741,Karnataka,Large,Breeder,Wholesale,14946,63637.1,1170,47,248.58,3569814.04,2272198.33,1264804.52,0.0783,4.2578,238.85,84.62,26910.73,Low,55.2,Approve
F1742,Maharashtra,Medium,Broiler,Wholesale,10472,31055.0,777,56,196.41,1980460.62,1311064.58,782483.9,0.0742,2.9655,189.12,74.72,13972.93,Low,79.9,Approve
F1743,Tamil Nadu,Medium,Breeder,Retail,12470,49890.4,1055,83,226.01,2699140.7,1905090.58,514178.58,0.0846,4.0008,216.45,41.23,6194.92,Low,48.7,Approve
F1744,Gujarat,Small,Broiler,Export,3993,13526.2,325,84,191.92,735144.27,556855.2,263763.64,0.0814,3.3875,184.11,66.06,3140.04,Low,68.0,Approve
F1745,Himachal Pradesh,Medium,Breeder,Wholesale,10024,28186.2,1299,149,201.0,1884269.21,1386821.02,550891.4,0.1296,2.8119,187.98,54.96,3697.26,Medium,70.4,Revise
F1746,Arunachal Pradesh,Medium,Broiler,Retail,13214,46062.9,1008,50,208.91,2655113.44,1791541.58,806429.1,0.0763,3.4859,200.93,61.03,16128.58,Low,65.5,Approve
F1747,Himachal Pradesh,Small,Broiler,Wholesale,5583,17860.5,676,144,191.49,1004306.36,815005.8,212505.15,0.1211,3.1991,179.89,38.06,1475.73,Medium,59.3,Revise
F1748,Uttarakhand,Small,Layer,Export,6075,25466.9,865,149,183.68,1036390.97,1024941.8,3531.82,0.1424,4.1921,170.6,0.58,23.7,High,26.5,Reject
F1749,Uttar Pradesh,Medium,Broiler,Retail,13812,46594.3,1424,87,250.17,3277227.16,1929300.2,1005584.87,0.1031,3.3735,237.27,72.81,11558.45,Low,67.0,Approve
F1750,Gujarat,Small,Broiler,Retail,3289,13836.1,324,83,180.95,565737.85,517375.22,49689.44,0.0985,4.2068,172.01,15.11,598.67,Medium,36.0,Revise
F1751,Telangana,Medium,Broiler,Wholesale,10960,30699.1,633,175,184.91,1967970.77,1564357.98,493303.74,0.0578,2.801,179.56,45.01,2818.88,Low,78.1,Approve
F1752,West Bengal,Small,Layer,Retail,5518,18337.9,731,32,244.41,1259248.02,710725.09,609205.61,0.1325,3.3233,228.21,110.4,19037.68,Medium,70.7,Revise
F1753,Punjab,Small,Breeder,Retail,6252,20068.8,917,158,202.56,1173463.16,929725.33,258505.73,0.1467,3.21,187.69,41.35,1636.11,Medium,56.4,Revise
F1754,Tamil Nadu,Small,Broiler,Wholesale,6319,20202.3,159,35,237.83,1483818.82,799718.82,755157.97,0.0252,3.1971,234.82,119.51,21575.94,Low,88.3,Approve
F1755,Tamil Nadu,Large,Broiler,Wholesale,17025,49643.5,651,48,191.7,3201221.19,2088687.0,1182231.16,0.0382,2.9159,188.03,69.44,24629.82,Low,84.6,Approve
F1756,Sikkim,Large,Broiler,Retail,9834,30663.5,1073,115,198.98,1849976.81,1367347.67,503217.16,0.1091,3.1181,188.12,51.17,4375.8,Low,66.0,Approve
F1757,Arunachal Pradesh,Large,Layer,Retail,17772,66546.1,1164,144,225.82,3881825.56,2807577.4,940520.64,0.0655,3.7444,218.42,52.92,6531.39,Low,59.6,Approve
F1758,Odisha,Medium,Broiler,Wholesale,7160,23594.4,803,152,259.09,1750994.39,1070555.91,650040.29,0.1122,3.2953,244.55,90.79,4276.58,Low,71.8,Approve
F1759,Uttar Pradesh,Small,Broiler,Retail,3862,13554.0,62,165,185.88,712063.6,604573.33,98362.97,0.0161,3.5096,184.38,25.47,596.14,Low,64.5,Approve
F1760,West Bengal,Medium,Broiler,Wholesale,6506,22385.0,794,102,212.04,1295319.35,935745.47,378063.17,0.122,3.4407,199.1,58.11,3706.5,Medium,59.3,Revise
F1761,Uttar Pradesh,Medium,Broiler,Wholesale,6360,27278.3,149,76,183.45,1152980.02,1004053.27,195227.73,0.0234,4.289,181.29,30.7,2568.79,Low,48.7,Approve
F1762,Odisha,Large,Layer,Retail,20703,89830.5,3960,114,195.94,3668492.84,3431001.8,124789.96,0.1913,4.339,177.2,6.03,1094.65,High,18.0,Reject
F1763,Sikkim,Small,Broiler,Wholesale,3680,13387.9,200,57,252.6,904190.22,515824.47,325444.93,0.0543,3.638,245.7,88.44,5709.56,Low,72.3,Approve
F1764,Uttar Pradesh,Medium,Broiler,Wholesale,7648,25707.0,706,75,187.72,1369347.97,1049927.33,417997.32,0.0923,3.3613,179.05,54.65,5573.3,Low,64.2,Approve
F1765,Himachal Pradesh,Small,Broiler,Wholesale,6580,19618.7,237,161,248.55,1605898.56,948945.62,579177.59,0.036,2.9816,244.06,88.02,3597.38,Low,88.2,Approve
F1766,Uttarakhand,Small,Layer,Retail,6832,30202.8,62,149,194.22,1320879.42,1187033.69,166213.55,0.0091,4.4208,193.34,24.33,1115.53,Low,46.4,Approve
F1767,Andhra Pradesh,Medium,Broiler,Wholesale,7398,21471.9,314,165,248.94,1802519.95,1059289.8,766048.57,0.0424,2.9024,243.65,103.55,4642.72,Low,92.0,Approve
F1768,Andhra Pradesh,Medium,Broiler,Export,11226,37113.2,801,145,223.04,2414521.74,1667171.73,705779.75,0.0714,3.306,215.08,62.87,4867.45,Low,70.3,Approve
F1769,Tamil Nadu,Small,Broiler,Wholesale,4349,14380.9,76,90,250.26,1078796.92,603413.8,508149.3,0.0175,3.3067,248.06,116.84,5646.1,Low,87.1,Approve
F1770,West Bengal,Small,Layer,Retail,4380,14649.7,1409,46,192.14,706147.11,577112.07,86396.82,0.3217,3.3447,161.22,19.73,1878.19,High,33.7,Reject
F1771,Andhra Pradesh,Medium,Broiler,Wholesale,13792,42469.5,1228,63,240.96,3175381.38,1778399.4,1655891.41,0.089,3.0793,230.23,120.06,26283.99,Low,81.8,Approve
F1772,Bihar,Medium,Broiler,Retail,9346,38611.8,342,49,234.46,2151089.63,1398173.64,1036308.91,0.0366,4.1314,230.16,110.88,21149.16,Low,67.5,Approve
F1773,Himachal Pradesh,Large,Broiler,Retail,17181,51684.7,2478,72,223.43,3561944.24,2216030.2,1565136.6,0.1442,3.0082,207.32,91.1,21738.01,Medium,73.3,Revise
F1774,Andhra Pradesh,Large,Broiler,Wholesale,16314,63287.6,1156,39,244.85,3852869.15,2321137.6,1375672.83,0.0709,3.8793,236.17,84.32,35273.66,Low,63.9,Approve
F1775,Gujarat,Medium,Breeder,Wholesale,9276,27925.8,1202,123,231.86,2011344.93,1281002.8,496454.11,0.1296,3.0105,216.83,53.52,4036.21,Medium,65.9,Revise
F1776,Uttar Pradesh,Small,Broiler,Wholesale,4957,14474.0,237,144,250.16,1210350.78,693177.2,546062.47,0.0478,2.9199,244.17,110.16,3792.1,Low,90.8,Approve
F1777,Himachal Pradesh,Medium,Breeder,Wholesale,12312,53508.3,2030,156,210.48,2377785.69,2134235.4,89782.16,0.1649,4.346,193.13,7.29,575.53,Medium,21.9,Revise
F1778,Bihar,Medium,Broiler,Wholesale,12776,39902.2,685,139,227.19,2824776.26,1832357.56,934064.58,0.0536,3.1232,221.1,73.11,6719.89,Low,79.1,Approve
F1779,Uttarakhand,Small,Broiler,Retail,3211,13473.8,322,136,249.65,761331.02,534608.44,284691.16,0.1003,4.1961,237.1,88.66,2093.32,Low,54.4,Approve
F1780,Arunachal Pradesh,Large,Broiler,Retail,13614,50724.0,996,134,197.19,2586259.08,2120943.73,675278.46,0.0732,3.7259,189.97,49.6,5039.39,Low,58.1,Approve
F1781,Tamil Nadu,Small,Breeder,Wholesale,3383,9920.2,688,100,218.86,665061.11,447536.62,275107.66,0.2034,2.9324,196.59,81.32,2751.08,High,64.1,Reject
F1782,Uttarakhand,Large,Broiler,Wholesale,14142,62567.9,1265,113,256.86,3470036.56,2367690.87,1119420.79,0.0894,4.4243,245.37,79.16,9906.38,Low,48.8,Approve
F1783,Telangana,Medium,Layer,Wholesale,6682,21514.9,864,32,217.89,1361799.78,845440.96,577408.29,0.1293,3.2198,203.8,86.41,18044.01,Medium,69.9,Revise
F1784,Himachal Pradesh,Medium,Broiler,Wholesale,9676,41233.3,1206,75,200.23,1816553.9,1519945.93,115729.81,0.1246,4.2614,187.74,11.96,1543.06,Medium,30.5,Revise
F1785,Odisha,Medium,Broiler,Retail,9974,30789.5,434,55,208.09,2030228.69,1273592.56,604454.81,0.0435,3.087,203.55,60.6,10990.09,Low,78.2,Approve
F1786,Gujarat,Large,Layer,Retail,11529,49017.9,925,167,250.81,2775462.04,1997127.0,738341.24,0.0802,4.2517,240.74,64.04,4421.21,Low,49.9,Approve
F1787,Uttarakhand,Medium,Breeder,Wholesale,12218,34485.2,1686,37,256.39,2916357.83,1449941.69,1589092.26,0.138,2.8225,238.69,130.06,42948.44,Medium,80.2,Revise
F1788,Sikkim,Medium,Broiler,Wholesale,9068,33279.8,1097,84,256.01,2180946.93,1320971.07,813476.74,0.121,3.67,240.51,89.71,9684.25,Medium,62.6,Revise
